/nobackup/users/heting/dataset/slurp-master/audio/slurp_real_16khz
audio-1501753274-headset.wav	19456	iot
audio-1490357072-headset.wav	27648	takeaway
audio-1501150810-headset.wav	63488	general
audio-1502895628-headset.wav	54272	audio
audio-1501690270-headset.wav	40960	play
audio-1502896033-headset.wav	45056	transport
audio-1490181281-headset.wav	30720	music
audio-1500980120-headset.wav	37888	play
audio-1498565838-headset.wav	36864	calendar
audio-1490282410-headset.wav	72704	calendar
audio-1498567942-headset.wav	66560	transport
audio-1490202621-headset.wav	31744	alarm
audio-1500035582-headset.wav	61440	play
audio-1501759075-headset.wav	32768	cooking
audio-1501692333-headset.wav	40960	play
audio-1494422485-headset.wav	25600	play
audio-1497867268-headset.wav	81920	email
audio-1490006367-headset.wav	31744	iot
audio-1498757611-headset.wav	47104	calendar
audio-1498570819-headset.wav	35840	lists
audio-1490109649-headset.wav	44032	qa
audio-1498573694-headset.wav	21504	play
audio-1498483088-headset.wav	100352	calendar
audio-1501758505-headset.wav	25600	iot
audio-1490019714-headset.wav	46080	calendar
audio-1490201970-headset.wav	30720	calendar
audio-1500978684-headset.wav	29696	iot
audio-1497880210-headset.wav	86016	qa
audio-1501766353-headset.wav	40960	iot
audio-1497439075-headset.wav	168960	email
audio-1501408409-headset.wav	40960	qa
audio-1498565974-headset.wav	60416	calendar
audio-1434531405-headset.wav	26624	cooking
audio-1490183260-headset.wav	35840	music
audio-1490200803-headset.wav	35840	datetime
audio-1434529811-headset.wav	27648	weather
audio-1497861131-headset.wav	46080	play
audio-1501751531-headset.wav	39936	calendar
audio-1490019251-headset.wav	68608	email
audio-1490181486-headset.wav	52224	iot
audio-1501690990-headset.wav	34816	iot
audio-1499246983-headset.wav	64512	iot
audio-1490021462-headset.wav	34816	weather
audio-1498574106-headset.wav	22528	calendar
audio-1501753914-headset.wav	31744	email
audio-1501693611-headset.wav	39936	email
audio-1501689399-headset.wav	35840	calendar
audio-1502195247-headset.wav	38912	play
audio-1490201719-headset.wav	37888	calendar
audio-1498573856-headset.wav	36864	takeaway
audio-1498565441-headset.wav	27648	email
audio--1504195150-headset.wav	38912	play
audio-1502377722-headset.wav	28672	lists
audio-1498486326-headset.wav	37888	lists
audio-1497886084-headset.wav	89088	qa
audio-1501406553-headset.wav	122880	calendar
audio-1502218614-headset.wav	44032	weather
audio-1501778080-headset.wav	51200	general
audio-1490006568-headset.wav	41984	iot
audio-1497861508-headset.wav	29696	qa
audio-1490356561-headset.wav	14336	qa
audio-1490354822-headset.wav	51200	calendar
audio-1501754721-headset.wav	21504	general
audio-1490194345-headset.wav	77824	calendar
audio-1492779868-headset.wav	63488	cooking
audio-1501758640-headset.wav	44032	qa
audio-1490967285-headset.wav	21504	news
audio-1490372070-headset.wav	37888	alarm
audio-1499691205-headset.wav	47104	iot
audio-1490022010-headset.wav	38912	play
audio--1504190834-headset.wav	37888	play
audio-1501691720-headset.wav	24576	audio
audio-1500979637-headset.wav	37888	calendar
audio-1498574380-headset.wav	25600	recommendation
audio-1501686869-headset.wav	22528	iot
audio-1490286983-headset.wav	28672	lists
audio-1501777128-headset.wav	51200	weather
audio-1501688649-headset.wav	54272	play
audio-1498485188-headset.wav	76800	datetime
audio-1490020068-headset.wav	62464	calendar
audio-1497883025-headset.wav	31744	iot
audio-1492780057-headset.wav	56320	play
audio-1497264878-headset.wav	59392	calendar
audio-1497621073-headset.wav	125952	email
audio-1500036342-headset.wav	26624	audio
audio-1502197445-headset.wav	35840	alarm
audio-1500978166-headset.wav	79872	recommendation
audio-1490007274-headset.wav	56320	calendar
audio-1501754715-headset.wav	52224	iot
audio-1497264506-headset.wav	46080	play
audio-1497025406-headset.wav	27648	email
audio-1498564904-headset.wav	28672	play
audio-1490193039-headset.wav	34816	takeaway
audio-1502195191-headset.wav	63488	qa
audio-1499267010-headset.wav	36864	datetime
audio-1501688090-headset.wav	30720	datetime
audio-1498566695-headset.wav	51200	play
audio-1501698129-headset.wav	30720	lists
audio-1490021457-headset.wav	52224	music
audio-1501157232-headset.wav	96256	qa
audio-1490192707-headset.wav	31744	iot
audio-1497270758-headset.wav	58368	general
audio-1494512550-headset.wav	23552	qa
audio--1504198554-headset.wav	40960	play
audio-1490201206-headset.wav	24576	alarm
audio-1498484373-headset.wav	40960	music
audio-1502376172-headset.wav	19456	datetime
audio-1498568684-headset.wav	27648	calendar
audio-1502894260-headset.wav	49152	play
audio-1497880635-headset.wav	50176	news
audio-1490182862-headset.wav	67584	transport
audio-1489498720-headset.wav	48128	news
audio-1501752589-headset.wav	31744	calendar
audio-1497264461-headset.wav	38912	datetime
audio-1501765047-headset.wav	25600	general
audio-1498568534-headset.wav	68608	lists
audio-1490366840-headset.wav	66560	calendar
audio-1499688404-headset.wav	57344	play
audio-1502201188-headset.wav	37888	datetime
audio-1502200254-headset.wav	33792	qa
audio-1499696846-headset.wav	38912	iot
audio-1490021647-headset.wav	34816	audio
audio-1490204788-headset.wav	40960	iot
audio-1490022014-headset.wav	64512	news
audio-1501697519-headset.wav	43008	transport
audio-1501698244-headset.wav	25600	general
audio-1490022071-headset.wav	47104	calendar
audio-1498570036-headset.wav	56320	music
audio-1501686648-headset.wav	23552	qa
audio-1498567595-headset.wav	93184	cooking
audio-1490370040-headset.wav	52224	calendar
audio-1497869848-headset.wav	30720	iot
audio--1504190606-headset.wav	29696	email
audio-1502375033-headset.wav	35840	calendar
audio-1497192430-headset.wav	38912	qa
audio-1490961286-headset.wav	93184	transport
audio-1494418366-headset.wav	24576	general
audio-1501157721-headset.wav	64512	social
audio-1490182809-headset.wav	24576	weather
audio--1504190903-headset.wav	38912	alarm
audio-1498569835-headset.wav	12288	alarm
audio-1502113355-headset.wav	107520	recommendation
audio-1495732982-headset.wav	114688	general
audio-1497557273-headset.wav	57344	calendar
audio-1495733120-headset.wav	77824	email
audio-1501766583-headset.wav	54272	play
audio-1502891336-headset.wav	38912	datetime
audio-1497862000-headset.wav	66560	lists
audio-1490109960-headset.wav	56320	play
audio-1492779443-headset.wav	79872	social
audio-1497860252-headset.wav	76800	play
audio-1500035909-headset.wav	52224	email
audio-1495371275-headset.wav	28672	recommendation
audio-1494415854-headset.wav	31744	general
audio-1497882143-headset.wav	81920	social
audio-1490203482-headset.wav	31744	play
audio-1490204166-headset.wav	61440	social
audio-1497862467-headset.wav	44032	qa
audio-1492784414-headset.wav	99328	calendar
audio-1501765684-headset.wav	44032	qa
audio-1502114294-headset.wav	33792	general
audio-1490357670-headset.wav	17408	general
audio-1502376560-headset.wav	49152	transport
audio-1497438600-headset.wav	91136	iot
audio--1504194453-headset.wav	24576	audio
audio-1490106141-headset.wav	44032	alarm
audio-1497557616-headset.wav	50176	calendar
audio-1501697584-headset.wav	32768	cooking
audio-1497025220-headset.wav	53248	qa
audio-1500036395-headset.wav	28672	weather
audio--1504191578-headset.wav	31744	play
audio-1490290860-headset.wav	25600	alarm
audio-1502895285-headset.wav	37888	music
audio-1490195232-headset.wav	64512	recommendation
audio-1500979963-headset.wav	39936	alarm
audio-1502199111-headset.wav	63488	social
audio-1501765431-headset.wav	55296	calendar
audio-1490019376-headset.wav	39936	transport
audio-1497871881-headset.wav	86016	calendar
audio-1490006635-headset.wav	28672	general
audio-1490019090-headset.wav	43008	play
audio-1502377476-headset.wav	21504	iot
audio-1490197974-headset.wav	52224	calendar
audio-1490105933-headset.wav	20480	weather
audio-1490802227-headset.wav	48128	takeaway
audio-1434539505-headset.wav	92160	play
audio-1490108927-headset.wav	37888	calendar
audio-1490107027-headset.wav	25600	iot
audio-1501415459-headset.wav	97280	calendar
audio-1490371996-headset.wav	33792	play
audio-1501765240-headset.wav	60416	calendar
audio-1489673111-headset.wav	62464	general
audio-1502890696-headset.wav	75776	calendar
audio-1498565234-headset.wav	60416	iot
audio-1495377861-headset.wav	31744	news
audio-1502374698-headset.wav	40960	iot
audio-1501766501-headset.wav	31744	qa
audio-1501690172-headset.wav	38912	transport
audio-1434542047-headset.wav	35840	calendar
audio-1497881582-headset.wav	79872	recommendation
audio-1490106023-headset.wav	25600	takeaway
audio-1490704583-headset.wav	52224	email
audio-1498570092-headset.wav	23552	audio
audio-1502199833-headset.wav	24576	audio
audio-1490020127-headset.wav	58368	iot
audio-1502100541-headset.wav	20480	iot
audio-1502195150-headset.wav	65536	calendar
audio--1505406537-headset.wav	31744	audio
audio-1434537220-headset.wav	24576	music
audio-1498564378-headset.wav	34816	play
audio-1490355507-headset.wav	24576	play
audio-1497879869-headset.wav	20480	general
audio-1501776062-headset.wav	44032	qa
audio-1502200921-headset.wav	30720	datetime
audio-1490109224-headset.wav	90112	social
audio-1501772837-headset.wav	52224	general
audio-1490193030-headset.wav	40960	datetime
audio-1490007863-headset.wav	41984	calendar
audio-1497872754-headset.wav	90112	calendar
audio-1490262970-headset.wav	25600	general
audio-1434530581-headset.wav	50176	calendar
audio-1499697104-headset.wav	53248	calendar
audio-1501765311-headset.wav	43008	qa
audio-1502100176-headset.wav	76800	play
audio-1490282327-headset.wav	66560	alarm
audio-1490195656-headset.wav	71680	weather
audio-1502896714-headset.wav	40960	play
audio-1494418313-headset.wav	35840	social
audio-1501764256-headset.wav	47104	datetime
audio-1502197082-headset.wav	47104	qa
audio-1498573543-headset.wav	41984	calendar
audio-1500979129-headset.wav	38912	play
audio-1501152952-headset.wav	33792	datetime
audio-1498568971-headset.wav	21504	calendar
audio-1490202437-headset.wav	41984	calendar
audio-1502300342-headset.wav	34816	news
audio-1502302449-headset.wav	88064	lists
audio-1490204084-headset.wav	30720	general
audio-1501766546-headset.wav	45056	datetime
audio-1490006790-headset.wav	38912	email
audio-1498573530-headset.wav	56320	qa
audio-1501158591-headset.wav	36864	qa
audio-1434529430-headset.wav	55296	calendar
audio-1497267045-headset.wav	73728	recommendation
audio-1490199624-headset.wav	23552	transport
audio-1490007626-headset.wav	43008	music
audio-1502199765-headset.wav	31744	play
audio-1501692213-headset.wav	46080	play
audio-1501686119-headset.wav	38912	play
audio-1502199041-headset.wav	26624	calendar
audio-1501754011-headset.wav	20480	lists
audio-1492784699-headset.wav	25600	music
audio-1501752414-headset.wav	51200	social
audio-1500038965-headset.wav	30720	calendar
audio-1501758509-headset.wav	19456	play
audio-1496266147-headset.wav	68608	recommendation
audio-1497191693-headset.wav	55296	play
audio-1501753479-headset.wav	40960	email
audio-1490371199-headset.wav	32768	iot
audio-1497884535-headset.wav	24576	audio
audio-1490369049-headset.wav	67584	lists
audio-1501764915-headset.wav	38912	iot
audio-1490108701-headset.wav	49152	cooking
audio-1434531917-headset.wav	40960	email
audio-1434527415-headset.wav	75776	qa
audio-1500037220-headset.wav	48128	email
audio-1497558058-headset.wav	53248	recommendation
audio-1501686975-headset.wav	39936	email
audio-1501690884-headset.wav	30720	lists
audio-1501758991-headset.wav	45056	social
audio-1501753823-headset.wav	89088	cooking
audio-1497556162-headset.wav	96256	calendar
audio-1498568713-headset.wav	46080	calendar
audio-1490371926-headset.wav	37888	calendar
audio-1490356207-headset.wav	31744	calendar
audio-1501754585-headset.wav	22528	calendar
audio-1497268524-headset.wav	59392	transport
audio-1502111987-headset.wav	77824	lists
audio-1490369338-headset.wav	71680	cooking
audio-1490356190-headset.wav	37888	news
audio-1490355866-headset.wav	51200	calendar
audio-1498569891-headset.wav	51200	music
audio-1490182958-headset.wav	67584	social
audio-1497865939-headset.wav	26624	iot
audio-1502112042-headset.wav	92160	calendar
audio-1490192586-headset.wav	88064	transport
audio-1502101969-headset.wav	55296	calendar
audio-1490193990-headset.wav	39936	play
audio-1489497557-headset.wav	71680	play
audio-1497264191-headset.wav	78848	email
audio-1501773709-headset.wav	53248	play
audio-1490263714-headset.wav	24576	lists
audio-1501752147-headset.wav	31744	calendar
audio-1490193466-headset.wav	47104	play
audio-1497861320-headset.wav	62464	calendar
audio-1495371119-headset.wav	30720	weather
audio-1501767401-headset.wav	47104	qa
audio-1497616325-headset.wav	52224	music
audio-1502895837-headset.wav	31744	email
audio-1501757839-headset.wav	66560	recommendation
audio--1505405104-headset.wav	56320	cooking
audio-1434542134-headset.wav	56320	music
audio-1497868290-headset.wav	21504	news
audio-1490194102-headset.wav	45056	news
audio-1501690836-headset.wav	41984	calendar
audio-1494415305-headset.wav	49152	cooking
audio-1501688962-headset.wav	45056	weather
audio-1490198510-headset.wav	62464	alarm
audio--1504198236-headset.wav	48128	audio
audio-1501415075-headset.wav	68608	general
audio-1497880316-headset.wav	51200	transport
audio-1495733268-headset.wav	49152	play
audio-1498757231-headset.wav	37888	music
audio-1500979705-headset.wav	22528	weather
audio-1490020670-headset.wav	37888	email
audio-1490263562-headset.wav	55296	calendar
audio-1501407444-headset.wav	45056	weather
audio-1501694952-headset.wav	35840	calendar
audio-1501690664-headset.wav	37888	qa
audio-1490355629-headset.wav	61440	calendar
audio-1490006080-headset.wav	55296	weather
audio-1501758004-headset.wav	17408	play
audio-1497622390-headset.wav	55296	email
audio-1490370051-headset.wav	62464	iot
audio-1490282211-headset.wav	59392	weather
audio-1497620994-headset.wav	201728	datetime
audio-1497621585-headset.wav	59392	calendar
audio-1490371897-headset.wav	18432	general
audio-1490369495-headset.wav	36864	lists
audio-1502199646-headset.wav	54272	calendar
audio-1434532851-headset.wav	46080	lists
audio-1499696890-headset.wav	72704	weather
audio-1498572510-headset.wav	25600	qa
audio-1498568589-headset.wav	23552	play
audio-1498646419-headset.wav	20480	lists
audio-1502893882-headset.wav	35840	general
audio-1489671584-headset.wav	54272	recommendation
audio-1490194145-headset.wav	51200	news
audio-1490967792-headset.wav	26624	email
audio-1502890907-headset.wav	39936	qa
audio-1502890223-headset.wav	62464	datetime
audio-1497862327-headset.wav	72704	alarm
audio-1494512168-headset.wav	26624	audio
audio-1490356420-headset.wav	27648	datetime
audio-1497872652-headset.wav	31744	lists
audio-1502299505-headset.wav	30720	qa
audio-1434532036-headset.wav	51200	calendar
audio-1490192553-headset.wav	34816	general
audio-1502099775-headset.wav	32768	alarm
audio-1501685843-headset.wav	49152	news
audio-1489498072-headset.wav	113664	takeaway
audio-1498484156-headset.wav	40960	lists
audio-1499089111-headset.wav	65536	general
audio-1490703978-headset.wav	28672	general
audio-1497621947-headset.wav	90112	qa
audio-1490199815-headset.wav	37888	news
audio-1434537066-headset.wav	50176	weather
audio-1499689777-headset.wav	44032	qa
audio-1498569470-headset.wav	58368	calendar
audio-1501758815-headset.wav	11264	general
audio-1498573044-headset.wav	37888	lists
audio-1490182466-headset.wav	79872	recommendation
audio-1502199460-headset.wav	46080	recommendation
audio-1502299479-headset.wav	45056	calendar
audio-1495377517-headset.wav	41984	lists
audio-1498574239-headset.wav	43008	email
audio-1501696584-headset.wav	40960	recommendation
audio-1502101009-headset.wav	53248	music
audio-1502461920-headset.wav	24576	music
audio-1502894363-headset.wav	62464	weather
audio-1490354945-headset.wav	58368	qa
audio-1495377485-headset.wav	35840	email
audio-1498568054-headset.wav	36864	iot
audio-1498567791-headset.wav	40960	iot
audio-1490292527-headset.wav	24576	general
audio-1497867702-headset.wav	153600	cooking
audio-1498565884-headset.wav	33792	play
audio-1490194481-headset.wav	35840	iot
audio-1501758675-headset.wav	24576	lists
audio-1497557303-headset.wav	52224	cooking
audio-1490703545-headset.wav	43008	recommendation
audio-1434529191-headset.wav	30720	music
audio-1490200274-headset.wav	33792	iot
audio-1502891843-headset.wav	39936	recommendation
audio-1490802259-headset.wav	32768	calendar
audio-1490199041-headset.wav	65536	general
audio-1502895451-headset.wav	62464	general
audio-1490019037-headset.wav	62464	iot
audio--1504190775-headset.wav	31744	audio
audio-1502893067-headset.wav	39936	email
audio-1496962154-headset.wav	37888	iot
audio-1501752768-headset.wav	93184	social
audio-1490203274-headset.wav	57344	transport
audio-1490203571-headset.wav	93184	social
audio-1501759190-headset.wav	39936	transport
audio-1498570877-headset.wav	77824	calendar
audio-1497864798-headset.wav	30720	weather
audio-1501764832-headset.wav	56320	weather
audio-1499697197-headset.wav	44032	play
audio-1490357023-headset.wav	33792	takeaway
audio-1498568261-headset.wav	49152	calendar
audio-1490107945-headset.wav	34816	general
audio-1502374620-headset.wav	72704	music
audio-1501692169-headset.wav	66560	play
audio-1490286989-headset.wav	73728	qa
audio-1498572737-headset.wav	24576	qa
audio-1501778134-headset.wav	43008	play
audio-1498485201-headset.wav	77824	calendar
audio-1490109400-headset.wav	45056	calendar
audio-1497886363-headset.wav	50176	email
audio-1498566161-headset.wav	41984	qa
audio-1498569931-headset.wav	28672	play
audio-1494513351-headset.wav	24576	qa
audio-1500978348-headset.wav	38912	general
audio--1506079213-headset.wav	33792	alarm
audio-1501758502-headset.wav	33792	news
audio-1502376238-headset.wav	33792	general
audio-1490019668-headset.wav	39936	calendar
audio--1504194684-headset.wav	20480	audio
audio-1501768741-headset.wav	59392	play
audio-1490262842-headset.wav	27648	recommendation
audio-1500036760-headset.wav	26624	email
audio-1434538285-headset.wav	40960	iot
audio-1490264338-headset.wav	35840	lists
audio-1501688835-headset.wav	43008	play
audio-1490799647-headset.wav	43008	alarm
audio-1501758345-headset.wav	38912	calendar
audio-1500035860-headset.wav	31744	lists
audio-1502114367-headset.wav	69632	email
audio-1490200341-headset.wav	24576	audio
audio-1501693828-headset.wav	51200	alarm
audio-1499696116-headset.wav	118784	calendar
audio-1498564212-headset.wav	29696	iot
audio-1490195028-headset.wav	30720	email
audio-1490354143-headset.wav	33792	play
audio-1490802461-headset.wav	55296	weather
audio-1499090361-headset.wav	37888	email
audio-1490109886-headset.wav	40960	iot
audio-1490283057-headset.wav	89088	qa
audio-1500979589-headset.wav	29696	calendar
audio-1490193446-headset.wav	46080	play
audio-1500901155-headset.wav	52224	iot
audio-1502101086-headset.wav	58368	cooking
audio-1497881722-headset.wav	71680	play
audio-1498572794-headset.wav	30720	play
audio-1497264307-headset.wav	51200	iot
audio-1497880700-headset.wav	66560	calendar
audio-1497864319-headset.wav	72704	general
audio-1498484047-headset.wav	67584	qa
audio-1500035809-headset.wav	39936	email
audio-1501690391-headset.wav	30720	calendar
audio-1490368446-headset.wav	30720	weather
audio-1502100078-headset.wav	56320	recommendation
audio-1499693832-headset.wav	46080	transport
audio-1497861036-headset.wav	45056	calendar
audio-1489497251-headset.wav	56320	social
audio--1504190808-headset.wav	40960	alarm
audio-1490021156-headset.wav	50176	social
audio-1497254096-headset.wav	40960	social
audio-1497263233-headset.wav	66560	qa
audio--1505404246-headset.wav	76800	qa
audio-1490020314-headset.wav	72704	qa
audio-1490021487-headset.wav	48128	lists
audio-1490183968-headset.wav	35840	iot
audio-1490022377-headset.wav	48128	iot
audio-1490193994-headset.wav	57344	play
audio-1498564260-headset.wav	25600	transport
audio-1490193057-headset.wav	40960	calendar
audio-1501767708-headset.wav	35840	calendar
audio-1501696303-headset.wav	36864	qa
audio-1490104480-headset.wav	33792	music
audio-1502217265-headset.wav	32768	lists
audio-1498569499-headset.wav	46080	cooking
audio-1490182012-headset.wav	81920	transport
audio-1490799451-headset.wav	32768	calendar
