/nobackup/users/heting/dataset/flickr_audio/wavs
2565703445_dd6899bc0e_1.wav	56471
2822148499_eaa46c99d4_4.wav	63901
2521062020_f8b983e4b2_3.wav	81920
511282305_dbab4bf4be_2.wav	54613
1777816180_08d7e8063b_3.wav	55296
404850242_3a55a4c874_1.wav	62805
1718184338_5968d88edb_4.wav	53248
3076928208_5763e9eb8c_1.wav	64171
1100214449_d10861e633_1.wav	89165
2689001252_e0016c89f0_2.wav	124087
2916009941_34a0013803_2.wav	94891
241345639_1556a883b1_1.wav	75790
2986280913_13fb2d472e_3.wav	51200
3671950830_b570bac1b9_4.wav	91394
191592626_477ef5e026_0.wav	40124
1569687608_0e3b3ad044_3.wav	46811
2419797375_553f867472_0.wav	63158
2185793891_5a5e903ca6_3.wav	71680
2303356248_65dd6aba6f_2.wav	64853
947664583_7c63172366_2.wav	71680
2527163162_d0fb802992_4.wav	66873
2097403787_77a154f5b9_3.wav	86016
2597873827_a5cb3e57ba_4.wav	79872
2968693931_52d161b8e7_3.wav	61672
3305895920_100a67d148_0.wav	79189
3405113041_4b72c24801_2.wav	40960
2635400219_2e1a984fd3_4.wav	71680
2493974889_50ae29f1e1_4.wav	45739
3399618896_9ef60cd32c_4.wav	50517
3016178284_ec50a09e8c_0.wav	62415
530661899_94655d7d0e_3.wav	128341
2966552760_e65b22cd26_0.wav	92880
480200554_6155e9dfeb_1.wav	50517
2346772831_b2748ba1f0_1.wav	62123
2441354291_b32e00e5a6_4.wav	62415
2878705136_609dfbf318_4.wav	101053
1211015912_9f3ee3a995_2.wav	78507
3401437960_7da856e004_3.wav	49041
3263141261_db3a4798b5_4.wav	54985
3111482098_11c0f4f309_1.wav	81920
3432656291_a6c7981f6e_0.wav	49784
3361882891_6e610ffdbb_3.wav	49152
3384742888_85230c34d5_2.wav	58709
2187720319_112d00f07d_3.wav	53499
2228167286_7089ab236a_2.wav	48469
846085364_fc9d23df46_1.wav	51200
2519594430_551225e5bd_1.wav	41643
327997381_55f90dc834_2.wav	49041
2333288869_8c01e4c859_4.wav	88422
2646615552_3aeeb2473b_1.wav	38638
393987665_91d28f0ed0_4.wav	61440
3542484764_77d8920ec9_0.wav	50527
3667404919_b273df57e4_3.wav	56661
2214132302_80064fd79d_0.wav	41610
450596617_ed37ec0fe4_2.wav	47787
3372215826_b3e6403b2e_2.wav	60929
2693425189_47740c22ed_2.wav	51200
1952896009_cee8147c90_1.wav	86016
150582765_bad8dec237_2.wav	51200
2750867389_4b815f793a_4.wav	106496
2957071266_1b40ec7d96_2.wav	49152
3500115252_9404c066a8_0.wav	93525
747242766_afdc9cb2ba_2.wav	52565
2868776402_aef437e493_4.wav	64644
2694890967_7c7a89de16_4.wav	74411
3652572138_34d6b72999_4.wav	122197
3427540832_c882fded1d_1.wav	75776
3242919570_39a05aa2ee_0.wav	68949
1312227131_771b5ed201_4.wav	22528
3710468717_c051d96a5f_2.wav	54613
1379026456_153fd8b51b_4.wav	51200
3225226381_9fe306fb9e_3.wav	47787
3440104178_6871a24e13_3.wav	38912
469259974_bb03c15c42_3.wav	109909
2467803152_70eeca1334_3.wav	41643
3668259129_e073af1533_4.wav	66873
3060594966_030658d318_1.wav	115371
3033741581_136889ac73_3.wav	61440
3088922727_4bdf2ccc94_1.wav	70589
1012212859_01547e3f17_0.wav	68949
197107117_4b438b1872_3.wav	70997
2823575468_15f6c345fc_1.wav	46421
3652572138_34d6b72999_2.wav	83968
3628043835_9d9bd595a7_4.wav	40124
318070878_92ead85868_0.wav	49835
2998504949_1022fec53b_1.wav	116736
3271495320_bca47795fb_0.wav	58027
432167214_c17fcc1a2d_0.wav	94208
3153828367_5fc2c37c07_0.wav	64171
3143159297_6f2f663ea6_2.wav	40124
262439544_e71cd26b24_3.wav	93623
3638783842_af08dbb518_1.wav	53931
2249141510_f534708374_1.wav	66130
3354330935_de75be9d2f_0.wav	56661
247706586_7e25c7adf8_0.wav	89429
3442540072_b22ca2410f_4.wav	80555
3629664676_36bcefe6b7_3.wav	31403
421706022_1ddb6a7a78_1.wav	44373
3094568845_d0b56c5651_4.wav	50517
3184112120_6ddcd98016_3.wav	83285
3571039224_b34fa2f94c_2.wav	58709
3259160693_067ec7ebc3_3.wav	48298
3675825945_96b2916959_0.wav	40960
2333816000_7105d0ffac_2.wav	40277
772403830_08b72c7da9_3.wav	60075
2222498879_9e82a100ab_1.wav	49152
3539767254_c598b8e6c7_0.wav	59392
832128857_1390386ea6_3.wav	47104
2766148353_70b2e8070f_1.wav	81237
2414384480_096867d695_0.wav	73728
241374292_11e3198daa_0.wav	59443
2088532947_c628e44c4a_2.wav	53931
3364258732_9942c557e5_4.wav	50527
2687328779_b4356dab16_4.wav	227328
141139674_246c0f90a1_1.wav	68360
2781296531_f6f0f6c0f5_2.wav	75047
2675397335_1dcdbd12f5_2.wav	64644
2100735137_05c6079537_2.wav	54613
118309463_a532b75be9_1.wav	62123
2460799229_ce45a1d940_2.wav	60075
3046430047_d7b10123d0_1.wav	55296
428408242_b32faf2240_0.wav	64853
2706766641_a9df81969d_0.wav	69632
439569646_c917f1bc78_0.wav	82603
3534824784_7133119316_2.wav	65536
424506167_01f365726b_0.wav	59392
2325816912_b3bb41cdbb_2.wav	59392
1764955991_5e53a28c87_0.wav	50527
95728660_d47de66544_2.wav	36864
2755952680_68a0a1fa42_1.wav	105131
3135826945_f7c741e5b7_2.wav	49835
2521938720_911ac092f7_0.wav	96939
3669564923_8fcb1a6eff_0.wav	87381
114949897_490ca7eaec_4.wav	36409
766061382_6c7ff514c4_2.wav	92843
2187222896_c206d63396_1.wav	100310
2846037553_1a1de50709_0.wav	49784
3572346664_e1e6c77f11_1.wav	49835
1303550623_cb43ac044a_1.wav	49041
3136043366_b3f8607a0e_1.wav	64853
315125146_d9a8e60061_1.wav	63158
2121357310_f8235311da_3.wav	93525
177302997_5b2d770a0a_1.wav	72363
2522230304_1581d52961_3.wav	46421
407569668_19b3f8eaf6_4.wav	63158
2464259416_238ef13a2e_1.wav	36181
195962790_3380aea352_3.wav	120149
2307807200_91fa29cba1_3.wav	104448
3375014075_157388f8a9_1.wav	66219
2545192257_142fe9e2de_2.wav	54613
948196883_e190a483b1_4.wav	79189
3028404926_2bd27e3e83_3.wav	64171
2186087673_c7a73da7ce_1.wav	81734
3373243733_9aba7740ed_4.wav	45325
529198549_5cd9fedf3f_3.wav	75776
421730441_6b2267fd31_4.wav	70589
2297471897_3419605c16_3.wav	82477
2269021076_cefc9af989_4.wav	59443
1417031097_ab656bc4bd_4.wav	48469
2339946012_06bd480ab8_3.wav	42325
2975807155_5a8610c297_4.wav	71680
3221128704_d1205db79b_2.wav	37152
3264650118_be7df266e7_0.wav	54242
2629402527_6dfc5c504b_4.wav	59392
2443229844_277cded27d_2.wav	66219
2775744946_1ab5d500a2_4.wav	63488
3091580843_178042c50b_0.wav	73728
2646116932_232573f030_3.wav	107179
3583704941_611353857e_0.wav	51270
3730011219_588cdc7972_1.wav	74411
905355838_3a43fdfd4e_4.wav	88747
2676015068_690b0fb2cd_1.wav	103282
2887744223_029f2fd5fe_0.wav	89429
3451085951_e66f7f5d5c_3.wav	55296
241347356_8a515555fd_3.wav	60186
2149968397_a7411729d1_4.wav	69103
3597924257_d0da3c5fe6_1.wav	52565
3186556417_b2d6921a20_4.wav	65536
3571147934_d1c8af1d6e_3.wav	45056
697778778_b52090709d_4.wav	84651
2828583747_8cfb7217af_3.wav	91394
509123893_07b8ea82a9_0.wav	61440
3168841415_c0705a327a_0.wav	43839
2757779501_c41c86a595_0.wav	41643
1107471216_4336c9b328_2.wav	47104
244443352_d7636e1253_1.wav	76533
1800601130_1c0f248d12_1.wav	72363
3265964840_5374ed9c53_3.wav	80555
2098646162_e3b3bbf14c_3.wav	111275
3127142756_bf0bfcb571_1.wav	41643
191003283_992257f835_3.wav	94891
3087485737_cb09bc80b6_4.wav	125611
2826574228_c63009e473_4.wav	88064
1215334959_b1970965f7_3.wav	37152
3547600292_6f8aac7f2e_4.wav	50527
3549997413_01388dece0_4.wav	76533
3362871440_6c0f27c480_2.wav	69632
3455419642_894d03f153_0.wav	112942
399212516_d68046b277_0.wav	85333
3105929913_94a6882e25_4.wav	82603
2714220101_c31db50b10_3.wav	33451
2257798999_d9d1b9a45a_1.wav	97621
3717809376_f97611ab84_2.wav	43691
478209058_21e2c37c73_3.wav	75790
3224578187_749882c17f_2.wav	52565
3516825206_5750824874_1.wav	81734
517102724_a0f3069156_0.wav	49835
2561751298_320eef38ec_4.wav	43691
539750844_02a07ec524_1.wav	76459
1306145560_1e37081b91_0.wav	80248
339350939_6643bfb270_2.wav	51883
3342855466_44038a8aa3_2.wav	56661
229954612_a4438297ee_4.wav	66130
279230262_e541f9b670_3.wav	69846
3656225270_cdf89e3240_1.wav	51270
397725001_e51f7c391c_0.wav	86699
3350671534_2a5d45a961_1.wav	38229
756004341_1a816df714_0.wav	69632
264859622_f3a00ab409_3.wav	62805
2284894733_b710b9b106_3.wav	89429
2367318629_b60cf4c4b3_3.wav	76459
3466891862_9afde75568_0.wav	41643
2921112724_5cb85d7413_3.wav	47104
2609900643_c07bcb0bae_3.wav	82603
485357535_b45ba5b6da_3.wav	38229
2798651021_2566f2a47e_3.wav	54242
441817653_fbdf83060b_3.wav	66901
2600170955_bf30c5d5c0_3.wav	51883
2371749487_d80195a2e7_2.wav	93525
49553964_cee950f3ba_0.wav	72363
3019667009_20db160195_1.wav	76459
708860480_1a956ae0f7_0.wav	51200
576920249_df1bdc2068_1.wav	55728
260520547_944f9f4c91_3.wav	57957
410422753_de506155fa_0.wav	65536
3127614086_9f1d3cf73d_3.wav	33451
2422302286_385725e3cf_0.wav	44582
114051287_dd85625a04_2.wav	54242
510791586_3913ade6a7_1.wav	47787
3204922011_185e48949a_0.wav	45056
3443030942_f409586258_0.wav	86016
1895768965_43cd9d164f_0.wav	62805
3223973114_6c15538ce9_3.wav	47787
1579206585_5ca6a24db0_1.wav	49152
3737711435_113ccd0a52_3.wav	72363
1835511273_790eaae6e6_2.wav	55979
2612040125_0a93889f06_2.wav	41610
512634877_d7ad8c8329_2.wav	43839
1285874746_486731a954_1.wav	60929
3658427967_6e2e57458d_0.wav	47787
397982550_cf9f5cdb74_2.wav	57344
3640241166_b1ab7a8e7a_3.wav	42353
3079917032_3cfacb2fd7_3.wav	97621
3269087421_1d489abeae_0.wav	108544
1491192153_7c395991e5_3.wav	35666
3648097366_706c8a57a1_1.wav	57957
393810324_1c33760a95_4.wav	86016
2904129133_e6ae5a1ec6_2.wav	66901
3132619510_7dfc947d25_3.wav	75790
3572942419_16ebdc3d46_2.wav	45325
1009434119_febe49276a_4.wav	59443
3035949542_cb249790f5_0.wav	61440
3324375078_9441f72898_3.wav	43096
2058472558_7dd5014abd_1.wav	57344
3717309680_e5105afa6d_1.wav	51200
3396251819_1efa69310f_3.wav	61440
3254817653_632e840423_0.wav	34816
3248752274_96740ed073_0.wav	51200
3638374272_444f5e0457_4.wav	66219
3758787457_1a903ee1e9_2.wav	78507
1348304997_afe60a61df_4.wav	51270
3035949542_cb249790f5_1.wav	50517
3496028495_431cfdc042_1.wav	90795
2616561200_ea079f285a_0.wav	53248
3329777647_5e1fd503ac_1.wav	69632
689359034_4a64c24ca4_2.wav	77824
3204686006_88f04547b9_0.wav	41610
1689658980_0074d81d28_1.wav	43691
799486353_f665d7b0f0_2.wav	52565
2919459517_b8b858afa3_4.wav	54613
509778093_21236bb64d_0.wav	50527
1536597926_c2e1bc2379_3.wav	75093
2417341107_97dbab9c5e_2.wav	68949
3603870481_1ebc696d91_2.wav	61672
3344798356_5cc41f7939_1.wav	51200
1355935187_2c99648138_1.wav	62123
3270273940_61ef506f05_1.wav	37895
3484842724_ef1124c87a_2.wav	92843
3096918227_f9d26a7db2_0.wav	92137
862054277_34b5a6f401_1.wav	56661
2836360729_6500249fe6_0.wav	69846
3176278670_195eea071c_1.wav	92137
3384314832_dffc944152_4.wav	77276
3208074567_ac44aeb3f3_3.wav	60929
3638908276_b1751d30ff_0.wav	98304
3259757648_71edb4347b_2.wav	42325
136644343_0e2b423829_3.wav	85333
2616643090_4f2d2d1a44_2.wav	55296
295258727_eaf75e0887_3.wav	73561
2419221084_01a14176b4_1.wav	77141
3677964239_6406ed096f_3.wav	53931
2738077433_10e6264b6f_3.wav	68267
2267819545_446c5a3e18_4.wav	55979
3506216254_04d119cac7_2.wav	116053
3208032657_27b9d6c4f3_0.wav	66219
3171347658_f0d5469c56_2.wav	58709
2298097636_c5de0079de_0.wav	53248
611910909_4f8e43e070_2.wav	103765
2638369467_8fc251595b_0.wav	53248
3346289227_198fced308_4.wav	64853
3005124440_c096b310fb_2.wav	40960
3339747039_1a8455c210_4.wav	71332
2603033456_3584d95116_2.wav	51270
390992388_d74daee638_3.wav	51200
2744705574_519c171ca0_0.wav	39595
3533394378_1513ec90db_4.wav	88064
3604496023_c1f546423e_1.wav	65536
284279868_2ca98e3dcd_4.wav	53248
3374054694_fa56f29267_0.wav	58027
3677927146_1696f0b075_4.wav	47104
1287475186_2dee85f1a5_0.wav	37895
448590900_db83c42006_3.wav	41643
246508774_1e9885f1b7_2.wav	47104
2701895972_8605c4e038_0.wav	52565
3647826834_dc63e21bd0_3.wav	43691
3667404919_b273df57e4_4.wav	69846
3426724811_137855b4f7_0.wav	86699
455611732_d65bf3e976_0.wav	75047
2888408966_376c195b3f_3.wav	86699
3235746553_a40416c00e_3.wav	78507
3319899418_4bcf1b00d8_2.wav	103083
2474918824_88660c7757_4.wav	88747
3640104986_5d8c9a9948_0.wav	57957
1142847777_2a0c1c2551_2.wav	44373
3446586125_cafa0bfd67_0.wav	68949
3444974984_963fb441a0_1.wav	73045
1022975728_75515238d8_3.wav	52565
2642688531_8fb68b2147_4.wav	60075
3321334180_8f764e0e0f_0.wav	63901
265528702_8653eab9fa_0.wav	115914
141755290_4b954529f3_4.wav	53931
3678098428_40c1b74cc2_0.wav	88422
3457604528_302396c08c_3.wav	48469
138718600_f430ebca17_3.wav	73045
3406116788_c8f62e32d1_2.wav	44582
3724623861_2bb6c23641_2.wav	60929
2883324329_24361e2d49_0.wav	54613
3767841911_6678052eb6_1.wav	98304
2583001715_1ce6f58942_0.wav	49152
1255504166_f2437febcb_1.wav	49041
1234817607_924893f6e1_0.wav	49152
3260975858_75d0612a69_3.wav	63901
871290646_307cddd4e7_0.wav	73045
458735196_176e7df6b3_0.wav	60757
2833560457_24aedf3bef_0.wav	71680
2381583688_a6dd0a7279_0.wav	75776
3406802138_ef77bbddd0_2.wav	40124
958326692_6210150354_2.wav	47104
2295216243_0712928988_2.wav	57214
260162669_c79a900afb_0.wav	79189
3497237366_366997495d_0.wav	54613
241345905_5826a72da1_4.wav	53931
3270691950_88583c3524_2.wav	49784
3142055158_01b9e4caa4_2.wav	63488
2885111681_dc328ecfff_0.wav	86699
2869009633_ea3cafd437_4.wav	67584
2765747519_2b851e01d6_4.wav	49835
345284642_77dded0907_0.wav	77276
2930514856_784f17064a_2.wav	64171
3724759125_2dc0e1f4a3_1.wav	30465
1472249944_d887c3aeda_4.wav	47554
1580172290_e19067e0dd_1.wav	36181
3349307529_c1a516b9dc_4.wav	45325
2088910854_c6f8d4f5f9_3.wav	88064
3086810882_94036f4475_4.wav	38912
2244024374_54d7e88c2b_4.wav	58709
1511807116_41c3645e8c_0.wav	41610
2490179961_e842fda5eb_0.wav	71680
512101751_05a6d93e19_0.wav	59392
2885912662_a3a2dfde45_0.wav	84706
3595408539_a7d8aabc24_2.wav	58700
3050650135_23f9d9d2f8_3.wav	71680
3355827928_c96c0c3e88_1.wav	49784
286660725_ffdbdf3481_2.wav	50517
3184206563_5435f2b494_0.wav	79189
2893238950_8a027be110_2.wav	64171
2735558076_0d7bbc18fc_2.wav	116736
2830880811_d7f66dd2cf_0.wav	40867
327997381_55f90dc834_3.wav	62123
3243020805_2bafc36c45_0.wav	73045
1881494074_1bebd93089_3.wav	94891
3711611500_ea47b58b6f_3.wav	9220
298920219_9a3f80acc5_3.wav	45739
835415474_7b7f2a9768_3.wav	71332
2228022180_9597b2a458_3.wav	73045
2467856402_0490413d38_3.wav	52013
3042380610_c5ea61eef8_0.wav	59392
2817847072_5eb3bc30ac_1.wav	45325
411011549_1298d2b4d2_2.wav	59392
537532165_e4b7c0e61a_1.wav	39595
2857609295_16aaa85293_4.wav	61440
293327462_20dee0de56_3.wav	60186
314940358_ec1958dc1d_1.wav	62805
3700554247_9824ae6f3a_2.wav	55979
2752043092_f48ebfeaa2_1.wav	42325
2071309418_1d7580b0f0_0.wav	96939
3465606652_f380a38050_3.wav	51200
2923825744_ca125353f0_3.wav	44582
2419186511_f0ce5f9685_3.wav	73045
2549968784_39bfbe44f9_2.wav	76459
3165936115_cb4017d94e_2.wav	79872
3208999896_dab42dc40b_4.wav	62123
224026428_0165164ceb_2.wav	80248
451081733_40218cec31_0.wav	92160
3198962089_e647d1b0cd_3.wav	68267
3243591844_791cfa62eb_2.wav	79189
3176278670_195eea071c_2.wav	58700
1469358746_2a879abaf3_2.wav	91477
2940594396_20c40947b0_3.wav	75776
3358682439_be4b83544c_4.wav	60075
2698119128_62b4741043_0.wav	36864
3616846215_d61881b60f_1.wav	55979
2677614492_792023b928_4.wav	71332
2999638340_75bc8b165d_1.wav	44373
2196846255_2c1635359a_1.wav	56471
1472053993_bed67a3ba7_3.wav	53931
3208188198_2b271d2a2e_1.wav	57344
2304374703_555195d8d5_1.wav	58027
607339469_af851c4119_3.wav	77141
2949762776_52ece64d28_4.wav	80248
3618908551_7fd2de5710_4.wav	62805
412082368_371df946b3_3.wav	101717
2439384468_58934deab6_4.wav	59392
2942798367_022df04b49_4.wav	53499
502783522_3656f27014_0.wav	33451
3017373346_3a34c3fe9d_0.wav	67617
1000268201_693b08cb0e_4.wav	75776
3019667009_20db160195_4.wav	70315
421322723_3470543368_0.wav	150869
2999638340_75bc8b165d_3.wav	46068
3090600019_8808fe7a9d_0.wav	73045
2586532797_dcf22a5021_4.wav	50517
508432819_3d055f395d_2.wav	47787
124972799_de706b6d0b_4.wav	75093
3077781040_bc27778609_1.wav	53248
3478176372_7c510a0cef_2.wav	73045
2867937005_91c092b157_1.wav	55296
1501297480_8db52c15b0_2.wav	107861
3437107047_715c60e9c8_2.wav	79872
2666078276_f7b3056997_2.wav	49152
253762507_9c3356c2f6_4.wav	46068
1991806812_065f747689_0.wav	37895
2288530008_4ebcee2174_4.wav	63488
512101751_05a6d93e19_3.wav	86699
2877088081_7ca408cb25_2.wav	51883
3641022607_e7a5455d6c_1.wav	71680
2447289477_e888df561d_4.wav	80555
3662963630_8f097e38d4_4.wav	57957
124881487_36e668145d_1.wav	49835
2270483627_16fe41b063_2.wav	46811
485741580_ab523fa657_2.wav	36864
3489774350_a94e6c7bfc_0.wav	55728
963730324_0638534227_4.wav	58709
2228022180_9597b2a458_4.wav	68360
3176277818_235486a3cd_4.wav	39595
3466891862_9afde75568_1.wav	99669
2822891602_ff61df2ece_0.wav	57344
1432342377_3e41603f26_2.wav	66901
325005410_e1ff5041b5_2.wav	89429
772212710_f5fc22ed35_3.wav	71332
3475111806_f0d2927707_0.wav	34133
3701249979_8bc757e171_0.wav	111957
3527682660_c5e9fa644a_1.wav	83968
1087168168_70280d024a_0.wav	65536
3604383863_5e387cb8e6_3.wav	64853
2823075967_be4c350e9e_0.wav	53248
95734036_bef6d1a871_1.wav	58709
2543589122_ec3e55f434_1.wav	73561
3222702477_34d2d24f1f_2.wav	104448
892340814_bdd61e10a4_0.wav	51883
3214579977_fa9fb006a6_3.wav	59392
3338217927_3c5cf3f7c6_0.wav	64644
3208987435_780ae35ef0_2.wav	44373
3672109677_8caa992671_0.wav	55296
2292406847_f366350600_2.wav	40867
3211437611_bd4af3730b_4.wav	31951
3583293892_c96af8cd98_0.wav	95852
525968880_82623392d1_3.wav	81920
2860400846_2c1026a573_3.wav	69632
2254913901_569f568926_2.wav	53931
469021173_aa31c07108_0.wav	72818
2192802444_b14bb87b95_3.wav	124087
3591458156_f1a9a33918_1.wav	112640
2064790732_219e52e19c_1.wav	75093
2052953131_30834196fb_0.wav	71680
1387785218_cee67735f5_0.wav	54613
252578659_9e404b6430_1.wav	57957
534655560_dc1c335b3f_1.wav	58709
2684322797_85406f571d_0.wav	64853
2319087586_919472310f_4.wav	88064
3361411074_83f27d2a1c_2.wav	40277
3677734351_63d60844cb_4.wav	150869
400851260_5911898657_1.wav	51883
2445442929_8c81d42460_0.wav	101796
3461437556_cc5e97f3ac_3.wav	42325
3713177334_32f3245fd8_2.wav	56661
2887798667_ce761d45e8_0.wav	44373
549520317_af3d5c32eb_1.wav	70997
435054077_3506dbfcf4_2.wav	117419
2607383384_d9ce9de793_3.wav	94891
2926233397_71e617f3a3_2.wav	83968
2474918824_88660c7757_1.wav	97621
498794783_cc2ac62b47_3.wav	69632
3214151585_f2d0b00b41_0.wav	47787
3576250302_14779632bd_4.wav	56661
2633722629_5eeb649c09_4.wav	93525
2971431335_e192613db4_0.wav	64644
2197275664_fabcf3424b_4.wav	38912
3697675767_97796334e4_1.wav	88064
3281078518_630a7a7f4f_1.wav	52013
2102732029_9ae520914d_4.wav	37547
2311690895_0d6efe11c8_4.wav	43691
1295698260_e10c53c137_2.wav	147122
3718305988_fe2c91fd44_4.wav	60186
313326614_b2adbe59e0_0.wav	66873
2129430111_338a94f8fb_3.wav	59443
2076428547_738e0a132f_1.wav	87381
3345025842_bc2082a509_3.wav	93623
3119903318_d032141839_4.wav	45325
2747640247_b54bfa6886_3.wav	75093
1505686764_9e3bcd854a_3.wav	50517
2848977044_446a31d86e_0.wav	66219
3387630781_f421a94d9d_1.wav	56471
576075451_5e0f6facb3_2.wav	38912
3632258003_6a0a69bf3a_4.wav	76459
3360823754_90967276ec_0.wav	46068
3690159129_93ba49ea18_3.wav	77141
3650986674_3e101c606b_4.wav	35499
3260191163_6c1551eee8_4.wav	75093
3041170372_c4376cd497_3.wav	40960
2358898017_24496b80e8_4.wav	42353
3468694409_a51571d621_1.wav	78762
3560977956_e08d2cd531_0.wav	75776
2477623312_58e8e8c8af_1.wav	28672
3692836015_d11180727b_2.wav	145408
3393343330_b13df4d8ec_1.wav	109227
3028969146_26929ae0e8_4.wav	99669
72218201_e0e9c7d65b_4.wav	46421
3490597800_8f94f7d353_1.wav	33437
2885111681_dc328ecfff_3.wav	92137
2892413015_5ecd9d972a_4.wav	60075
2217328285_b1d55c17ca_0.wav	62123
2764732789_1392e962d0_2.wav	50517
2907073768_08fd7bdf60_0.wav	37895
3019842612_8501c1791e_4.wav	54985
3712574653_e009f76d19_4.wav	79505
2745441424_5659f6acc8_0.wav	70315
422763475_0bc814dac6_3.wav	145408
1197800988_7fb0ca4888_0.wav	44373
1977827746_4e13d7e19f_0.wav	63488
2886533440_dfa832f2fa_0.wav	113323
2524084967_a5e011b73d_4.wav	51270
2363100645_c3423a0433_1.wav	68267
2759089516_cbb993cb92_2.wav	105131
2500826039_165e75b20c_3.wav	105813
3106562372_e349a27764_2.wav	91477
3286822339_5535af6b93_1.wav	43008
2511762757_bd0ab0a017_3.wav	86016
2252299132_14ca6e584b_4.wav	62805
1489286545_8df476fa26_2.wav	51270
3258395783_2de3a4ba27_1.wav	98304
1429723917_6af585e4c0_4.wav	97621
2845845721_d0bc113ff7_1.wav	52013
1235681222_819231767a_3.wav	78507
2882483779_73c171ac19_3.wav	79189
3139895886_5a6d495b13_1.wav	60757
3304030264_da3dd18c7b_3.wav	79872
2632366677_43dee456a5_4.wav	85333
2905948395_ca3e6b3c9a_0.wav	69632
3236447445_eecafdf4f0_3.wav	66219
2856923934_6eb8832c9a_3.wav	72363
3481859121_3d3e566ec0_4.wav	47554
3436313241_6c73153fb6_1.wav	68267
2481598514_05a65d1f72_2.wav	47787
3095137758_bdd1e613dd_3.wav	78507
2738255684_0324ed062d_2.wav	41610
1426014905_da60d72957_0.wav	89908
310260324_7f941814bc_0.wav	52013
3282925526_535ff9f2b2_1.wav	114688
3369354061_2bab79f91f_1.wav	116053
822836318_21544f0f78_3.wav	32085
3526150930_580908dab6_1.wav	64853
3094568845_d0b56c5651_2.wav	79872
3025495499_b15797b452_0.wav	32085
2890075175_4bd32b201a_3.wav	60075
3430287726_94a1825bbf_0.wav	86016
2574084102_f2be3f73cb_3.wav	57344
3295671644_0e10891b6d_1.wav	56471
3658016590_f761e72dc3_2.wav	64853
2832453252_a06f7826a8_2.wav	36181
3423802527_94bd2b23b0_1.wav	51883
2619267133_53a5904ef4_3.wav	54242
2144049642_070cf541b4_2.wav	105131
462198798_89e2df0358_3.wav	62123
2618322793_5fb164d86a_1.wav	48469
3532761259_14026c1e96_0.wav	45056
1460500597_866fa0c6f3_3.wav	40124
2449552677_ee78f01bae_2.wav	95573
2141713971_e25eb12712_4.wav	54613
2580215443_4e64afe3d5_3.wav	102400
241345905_5826a72da1_2.wav	60075
3331900249_5872e90b25_4.wav	39595
3518118675_5053b3f738_1.wav	57344
3150315970_8f045c41a4_4.wav	53931
435827376_4384c3005a_1.wav	63488
3558251719_3af5ae2d02_3.wav	51883
